"est.beta","se","G","R"
2.62016482639526,0.478198301910851,66,14
3.21462116836703,0.457306489664476,67,13
2.97633266483081,0.515070459175249,68,13
3.38566883892255,0.513019102764532,69,13
2.94428816992494,0.436220339285992,70,13
2.89366235000812,0.466957846186688,71,13
3.37913073630356,0.520191312442246,72,12
2.75949670618162,0.448051471553055,73,12
3.04678814229555,0.392571683071687,74,12
2.82829229426055,0.422403945214088,75,12
3.93869006180494,0.450923565957724,76,12
3.17307934828338,0.431284287828365,77,11
3.38204036397929,0.419354566850548,78,11
3.28467149340262,0.433406079567766,79,11
2.27649513545287,0.411242643129619,80,11
3.45003452111181,0.387642512924766,81,11
2.92590883888512,0.414387249593793,82,11
3.33357842789265,0.378786497755399,83,11
1.98130714689082,0.462989412578725,84,10
2.76165202781022,0.511653512476832,85,10
2.94807230674847,0.470539969955195,86,10
3.69525475447523,0.475547272237923,87,10
3.59291611919169,0.398871078875669,88,10
2.68111713693686,0.38831771948287,89,10
3.47127350418621,0.396117389500097,90,10
2.45548554860877,0.388994863532622,91,9
3.55311944727471,0.421550755722542,92,9
2.91789162138634,0.416318039206639,93,9
2.56314285146109,0.371159231542651,94,9
3.3505943354132,0.409700624835785,95,9
3.42119261926775,0.395538628285146,96,9
3.14757314813074,0.365432342822271,97,9
2.82994899112595,0.437292764611063,98,9
3.01231334650962,0.424535965024984,99,9
2.8431326031388,0.402655033026104,100,9
2.83943338562324,0.40627570894645,101,8
3.15062087598121,0.382087022863455,102,8
2.92032117831383,0.443803198254495,103,8
2.43102702071073,0.358409563706217,104,8
2.27118127895186,0.386560195428842,105,8
2.71810727476687,0.447376385487643,106,8
2.49265907396896,0.377995669274492,107,8
3.00692083742774,0.382145624638134,108,8
3.13408037398553,0.409417989414197,109,8
3.05883490660074,0.330278718038331,110,8
2.94679189765338,0.365131657103972,111,8
3.27010254446433,0.41299609629531,112,7
3.99856251723158,0.401958835297128,113,7
2.77086232082714,0.354536657536904,114,7
3.51857493562878,0.395766102839774,115,7
3.11918579311533,0.362417402451664,116,7
2.96197567795345,0.352471709467383,117,7
3.03882098900158,0.357639880102637,118,7
3.07596756682582,0.356934801315724,119,7
2.58833555376719,0.357238277095458,120,7
2.79234876450886,0.365542304108957,121,7
2.92081013148414,0.361821673571055,122,7
3.51409242038199,0.377573365378708,123,7
2.80069321363312,0.391724069015228,124,7
2.90370953780192,0.380009412627675,125,7
3.28257818712728,0.319911653376852,126,6
3.41473139786683,0.381483848853053,127,6
3.17220397894392,0.339715443254841,128,6
3.11838835927726,0.341450777199865,129,6
3.02290798242095,0.341612920187023,130,6
3.05730182118716,0.345527724001144,131,6
3.32425714489783,0.348690194816167,132,6
3.43308974833785,0.35416518180109,133,6
2.82935846984154,0.333608143855294,134,6
2.82577491530442,0.380537048601952,135,6
2.32759148104076,0.329105180073569,136,6
3.04373085457546,0.384167507167871,137,6
3.62486603358104,0.289165157221394,138,6
3.01153055467103,0.343632106330842,139,6
2.46748535806996,0.353820784342643,140,6
2.66562800102076,0.361860548198722,141,6
3.40876916525812,0.328705890897187,142,6
2.90329668512652,0.323810530071545,143,5
3.72475166548332,0.338172815077041,144,5
3.2172507593853,0.37493379045526,145,5
3.12894336457886,0.353156470705869,146,5
2.72047177837409,0.303051830713718,147,5
3.4935851691277,0.310664961632251,148,5
3.35379275918909,0.326205402178561,149,5
3.17425201568855,0.325482454841172,150,5
3.02072258235856,0.320385374239862,151,5
2.74577038693106,0.342336982276631,152,5
3.11695685130285,0.363937348788656,153,5
3.09036792197693,0.315489363375324,154,5
3.14450903362472,0.315176211300118,155,5
3.38706750888962,0.313546872057104,156,5
3.06454186619422,0.310234078242398,157,5
2.90251606774476,0.338219331782326,158,5
3.19648863314015,0.324691374091343,159,5
3.39676977953499,0.315117554080719,160,5
2.76069430194281,0.328040997907709,161,5
2.50737884346984,0.269749479778393,162,5
3.10944461406403,0.298353218689883,163,5
3.40748640547511,0.295634021123344,164,5
3.45194533351739,0.316236972891697,165,5
3.26244471152998,0.291425587031021,166,5
3.09346644580888,0.313201296894042,167,4
3.01892194449918,0.304758599224565,168,4
2.73455746157125,0.298335180518661,169,4
2.64533256107012,0.296025898481276,170,4
3.68858893258996,0.321012947771767,171,4
3.26243792791226,0.299184447767264,172,4
3.45588126401356,0.2948284851277,173,4
